id,path,obj,dual_obj,load_time,calc_time,iter_nr,NLP_runs,FNLP_runs,MIQP_runs,MILP_runs
83,p_ball_10b_5p_4d_h.nl,81.3242141027648,81.3242141027648,0.85063426499255,4.2949829859426245,2,5,2,2,0
84,p_ball_10b_7p_3d_h.nl,121.83082380277558,1590747229.0892813,1.2045482610119507,87.43598165095318,8,36,34,8,0
85,p_ball_15b_5p_2d_h.nl,6.599867482215283,96440056.92428723,0.6257371060783044,5.801018874975853,2,6,3,2,0
86,p_ball_20b_5p_2d_h.nl,37.37624670518466,131723237.75761673,1.006310545024462,4.287026862963103,3,10,7,3,0
87,p_ball_20b_5p_3d_h.nl,35.789882092426716,1740.5555842169695,1.7646638080477715,3.249044794938527,2,6,3,2,0
88,p_ball_30b_5p_2d_h.nl,47.00858322502849,80890740.02170038,2.176701575051993,18.869831715943292,4,16,13,4,0
89,portfol_buyin.nl,0.02942379478242373,0.03234844154348517,0.053810997982509434,0.03392725402954966,2,3,0,2,0
90,portfol_card.nl,0.032217664503262265,0.03347304964515014,0.02423514099791646,0.03305901400744915,2,3,0,2,0
91,portfol_roundlot.nl,0.15215896989292707,0.15215896989292707,0.01929035794455558,0.4026550860144198,15,18,13,15,0
92,prob10.nl,3.4455037882283115,5.058833021833827,0.010114063043147326,0.020903565920889378,2,3,0,2,0
93,ravempb.nl,295020.65262327186,362171.7986452654,0.14352832804434001,0.3013560239924118,3,5,1,3,0
94,sssd08-04.nl,182927.91594325236,200267.05382776674,0.04035786306485534,0.19464630901347846,3,7,0,3,0
95,sssd12-05.nl,297461.8503904987,303120.53693646984,0.06628996797371656,0.2881925590336323,3,6,0,3,0
96,sssd15-04.nl,208246.42000445043,208246.42000445043,0.0616393469972536,0.13321785896550864,2,4,0,2,0
97,sssd15-06.nl,575654.4710035069,845127.5948874622,0.12983403797261417,0.3432231020415202,3,5,0,3,0
98,sssd15-08.nl,1909023.5120187595,3182382.403750561,0.24020309397019446,0.4074375639902428,3,5,0,3,0
99,sssd16-07.nl,459612.10119230323,498692.20999170496,0.20480553898960352,0.22409030003473163,2,3,0,2,0
100,sssd18-06.nl,461601.7137451989,696650.3471356971,0.17034132801927626,0.5359253979986534,3,4,0,3,0
101,sssd18-08.nl,1527667.1260174096,3691286.144371824,0.37393334100488573,0.3905150149948895,3,5,0,3,0
102,sssd20-04.nl,360971.51933131006,508281.2175414597,0.08427426998969167,0.1465934069128707,2,2,0,2,0
103,sssd20-08.nl,1349765.9722661863,2808860.088913588,0.4606496770866215,0.47544654400553554,3,4,0,3,0
104,sssd22-08.nl,529986.9026708715,785957.4527233758,0.5974338530795649,3.8477963380282745,2,4,0,2,0
105,sssd25-04.nl,303467.79264071025,303467.79264071025,0.12131870095618069,0.13419857108965516,2,3,0,2,0
106,sssd25-08.nl,501249.9882213357,589402.3284831344,0.8493278810055926,1.122310293954797,2,4,0,2,0
107,st_e14.nl,5.579582371286729,5.564873814428035,0.021351706003770232,0.0163827131036669,2,2,0,2,0
108,stockcycle.nl,138613.84292365523,141583.4636771308,8.924155175918713,0.29272493603639305,2,5,0,2,0
