name,primalbound,dualbound,objsense,noncvx_old.obj,noncvx_old.dual_obj,noncvx_old.load_time,noncvx_old.calc_time,noncvx_old.iter_nr,noncvx_old.NLP_runs,noncvx_old.FNLP_runs,noncvx_old.MIQP_runs,noncvx_old.MILP_runs,noncvx_new.obj,noncvx_new.dual_obj,noncvx_new.load_time,noncvx_new.calc_time,noncvx_new.solver_time,noncvx_new.python_time,noncvx_new.iter_nr,noncvx_new.NLP_runs,noncvx_new.FNLP_runs,noncvx_new.MIQP_runs,noncvx_new.MILP_runs
ghg_3veh,7.75400605,6.391782164,min,7.781124788229996,7.781123129834559,0.4105564095079899,1.1092738760635257,2.0,2.0,0.0,2.0,1.0,7.781124788229996,7.781123129834559,0.42819697596132755,1.3164219800382853,1.201576464809477,0.1148455152288079,2.0,3.0,0.0,2.0,1.0
gkocis,-1.923098738,-1.923098738,min,-1.9230988288847424,-1.9230988288847426,0.05192157346755266,0.0550368530675768,4.0,7.0,0.0,2.0,3.0,-1.9230988288847424,-1.9230988288847426,0.052004583179950714,0.0436632372438907,0.0209940932691097,0.022669143974781,3.0,5.0,0.0,3.0,2.0
hadamard_4,3.0,3.0,max,-7.494096406374967e-09,-7.494096406374967e-09,0.027487880550324917,0.0141351986676454,2.0,2.0,0.0,2.0,0.0,-7.494096406374967e-09,-7.494096406374967e-09,0.026326658204197884,0.0120458360761404,0.0048494758084416,0.0071963602676987,2.0,2.0,0.0,2.0,0.0
hadamard_5,5.0,5.0,max,-7.494096406374967e-09,-7.494096406374967e-09,0.14749340061098337,0.0194190526381135,2.0,2.0,0.0,2.0,0.0,-7.494096406374967e-09,-7.494096406374967e-09,0.1456012101843953,0.0178370345383882,0.0083182109519839,0.0095188235864043,2.0,2.0,0.0,2.0,0.0
hadamard_6,9.0,25.0,max,-7.494096406374967e-09,-7.494096406374967e-09,1.4595299400389194,0.0891970228403806,2.0,2.0,0.0,2.0,0.0,-7.494096406374967e-09,-7.494096406374967e-09,1.4536831518635154,0.0866761496290564,0.0628796955570578,0.0237964540719985,2.0,2.0,0.0,2.0,0.0
hadamard_7,32.0,721.0,max,-7.494096406374967e-09,-7.494096406374967e-09,16.69180858321488,0.8131433734670281,2.0,2.0,0.0,2.0,0.0,-7.494096406374967e-09,-7.494096406374967e-09,18.008165972307324,0.8220311775803566,0.6534944409504533,0.1685367366299033,2.0,2.0,0.0,2.0,0.0
hadamard_8,56.0,14267.56437,max,-7.494096406374967e-09,-7.494096406374967e-09,6.845220923423767e-07,9.963235394097865,2.0,2.0,0.0,2.0,0.0,-7.494096406374967e-09,-7.494096406374967e-09,204.43339285440743,10.326346299611032,8.391185652464628,1.935160647146404,2.0,2.0,0.0,2.0,0.0
hadamard_9,144.0,,max,inf,inf,,,,,,,,inf,inf,,,,,,,,,
hda,-5964.534084,-5964.534089,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
heatexch_gen1,154895.933,100552.1931,min,595268.5021631129,133547.63716999942,0.12420626543462276,302.43270097579807,131.0,391.0,261.0,2.0,130.0,595268.5021631129,43007.470147727276,0.12864834070205688,4.9887040462344885,4.866974223405123,0.1217298228293657,2.0,7.0,4.0,2.0,0.0
heatexch_gen2,635838.8464,583986.9098,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
heatexch_gen3,64843.69761,56002.61806,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
heatexch_spec1,154997.3349,154954.8189,min,154997.33363762926,154997.33363762926,0.11569001339375973,0.4571895292028785,3.0,9.0,0.0,3.0,2.0,154997.33363762926,154997.33281645726,0.0836683576926589,0.3097637044265866,0.2596746766939759,0.0500890277326107,3.0,9.0,0.0,3.0,2.0
heatexch_spec2,634977.8284,634977.7236,min,634976.3287780631,634976.3287780631,0.10389164462685585,0.717211727052927,2.0,4.0,0.0,2.0,1.0,634976.3287780631,634976.3287780631,0.0774730984121561,0.6698414459824562,0.4665357368066907,0.2033057091757655,2.0,5.0,0.0,2.0,1.0
heatexch_spec3,64141.64425,63595.49388,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
heatexch_trigen,1001973.081,1002030.768,max,inf,inf,,,,,,,,inf,inf,,,,,,,,,
hybriddynamic_var,1.536415162,1.536415126,min,1.536415142589554,1.536415142589554,0.1346644088625908,0.2969835894182324,2.0,2.0,0.0,2.0,1.0,1.536415142589554,1.536415142589554,0.08722782414406538,0.2214713832363486,0.0687820240855217,0.1526893591508269,2.0,3.0,0.0,2.0,1.0
johnall,-224.7301616,-224.7301616,min,-224.73016203509988,-224.73016203487933,17.383993060328066,3.704703510738909,2.0,3.0,0.0,2.0,0.0,-224.73016203509988,-224.73016203487933,15.755798200145364,3.059406696818769,1.9664577674120665,1.0929489294067023,2.0,3.0,0.0,2.0,0.0
kan_peaks_h1_n2_g24,-5.195664997,-5.195664997,min,0.7148756042678313,0.7871483054646816,8.479982963763177,18.21164203528315,2.0,3.0,0.0,2.0,1.0,0.7148756042678313,0.7871483054646816,5.2616266421973705,15.114802773110569,7.3812102023512125,7.733592570759356,2.0,5.0,0.0,2.0,1.0
kan_peaks_h1_n2_g3,-3.724299989,-3.724299989,min,-3.18619717825212,-3.132713756700046,0.9797913180664182,1.8391355443745847,2.0,2.0,0.0,2.0,0.0,-3.18619717825212,-3.132713756700046,0.6122606871649623,1.1458253543823955,0.7307665897533298,0.415058764629066,2.0,2.0,0.0,2.0,0.0
kan_peaks_h1_n5,-6.553108807,-6.553136808,min,0.3584775277017778,0.3584775277017778,21.767470101825893,34.405201585032046,2.0,2.0,0.0,2.0,1.0,0.3584775277017778,0.3584775277017778,13.836346287280321,49.59594985563308,31.275574675761163,18.32037517987192,2.0,5.0,0.0,2.0,1.0
kan_r3_h1_n3,-0.01365485993,-0.01365485993,min,1.299247400873648,2.034293782647905,5.923672213219106,15.452778968960049,2.0,2.0,0.0,2.0,0.0,1.299247400873648,2.034293782647905,6.1794388089329,19.696566010825336,10.848177201114597,8.848388809710741,2.0,5.0,0.0,2.0,0.0
kan_r3_h1_n4,0.002781237224,-68.849874,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
kan_r3_h1_n5,-0.01104267941,-27.14361166,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
kan_r3_h1_n9,0.01296366005,-107.4452405,min,0.6284150103688221,0.6284093432677109,123.44907071720809,117.11009532865135,2.0,2.0,0.0,2.0,0.0,0.6284150103688221,0.6284093432677109,96.81643574405462,104.6958279516548,67.61237554997206,37.083452401682734,2.0,3.0,0.0,2.0,0.0
kan_r5_h1_n3,-262.3058993,-5484.335905,min,65.0962356545122,65.09605704973688,8.134163048118353,16.92554694507271,2.0,2.0,0.0,2.0,1.0,65.0962356545122,65.09605704973688,6.054073731414974,17.826848570257425,8.523937808349729,9.302910761907697,2.0,3.0,0.0,2.0,0.0
kan_r5_h1_n5,0.2726545096,-10.80477537,min,1.9182417804727383,4.057763515796714,21.672603060491383,36.74111809860915,2.0,2.0,0.0,2.0,0.0,1.9182417804727383,4.057763515796714,18.386696632951498,30.39744211826473,13.187477530911565,17.20996458735317,2.0,3.0,0.0,2.0,1.0
kan_r5_h1_n8,0.3606212764,-140.61921,min,49.51383811020612,53.62325336764769,85.94429181423038,71.05625961627811,2.0,2.0,0.0,2.0,0.0,49.51383811020612,53.62325336764769,60.871910714544356,66.67612911295146,25.456678453832865,41.21945065911859,2.0,3.0,0.0,2.0,0.0
kport20,31.8092982,31.80929785,min,32.54491167263655,32.24894634409024,0.7654319209977984,238.41613440960649,56.0,264.0,261.0,8.0,50.0,34.82946508849911,32.13113422139306,0.5287343207746744,300.29393607284874,277.5700283478945,22.723907724954188,123.0,610.0,593.0,3.0,121.0
kport40,37.17581241,35.70087087,min,37.51509131238834,37.27833521420463,0.6963598756119609,10.824854782782497,4.0,15.0,6.0,3.0,3.0,37.62534754086224,37.37476519917892,0.44771555718034506,4.412215543910861,3.1307015558704734,1.2815139880403876,3.0,10.0,3.0,2.0,2.0
lip,5685067.877,5685067.881,max,-5510651.864471845,8.178702023161422e-08,0.1893521323800087,0.397395271807909,2.0,3.0,1.0,2.0,1.0,-5510651.864471845,8.178702023161422e-08,0.12335259653627872,0.2802066821604967,0.2526125609874725,0.0275941211730241,2.0,4.0,1.0,2.0,1.0
mbtd,4.666660034,3.515835946,min,9.25002936886184,7.424999925059089,486.3069824296981,338.35411781910807,6.0,22.0,1.0,5.0,5.0,9.666759520199708,9.708382713798587,417.98909471184015,234.5611689221114,229.90527055971324,4.655898362398148,4.0,13.0,0.0,3.0,3.0
milinfract,2.63389959,2.63389959,max,inf,inf,,,,,,,,inf,inf,,,,,,,,,
multiplants_mtg1a,391.6133684,391.6520411,max,-391.61336843816025,-391.6166057138439,6.891787052154541e-07,6.389690703712404,3.0,9.0,0.0,3.0,2.0,-391.6133684244194,-391.5350304344096,9.052455425262451e-07,4.38772897887975,3.809847586788237,0.5778813920915127,3.0,11.0,0.0,3.0,1.0
multiplants_mtg1b,450.5478177,458.4688915,max,-450.54781775446094,-450.6332504376984,0.5818832069635391,11.953102134168148,4.0,13.0,1.0,4.0,3.0,-450.3345265484692,-450.6880298668749,0.5848117657005787,11.701134732924402,11.197881545871496,0.5032531870529056,3.0,11.0,1.0,3.0,2.0
multiplants_mtg1c,683.9711885,931.1145178,max,-683.9711885667706,-683.9723629957218,0.8687785333022475,5.076319080777466,2.0,5.0,0.0,2.0,1.0,-683.971188563662,-683.9715233568129,0.9137666346505284,5.045344022102654,3.863877834752202,1.181466187350452,2.0,6.0,0.0,2.0,1.0
multiplants_mtg2,7099.186211,7099.186218,max,-7076.86408954794,-7076.86408954794,0.8502534069120884,4.96699517313391,2.0,6.0,0.0,2.0,1.0,-7086.189444826403,-7086.189444826403,0.8323275186121464,3.949357397854328,3.135323330760002,0.814034067094326,2.0,6.0,0.0,2.0,1.0
multiplants_mtg5,5924.649301,5924.699043,max,-5923.459408774158,-5923.459408774158,0.5237065060064197,9.74728742428124,3.0,7.0,0.0,3.0,2.0,-5922.519457502908,-5922.519457502908,0.5250364914536476,18.890053232200444,18.360354584641755,0.5296986475586891,3.0,11.0,1.0,3.0,2.0
multiplants_mtg6,5314.431182,5338.499052,max,-5298.807317435962,-5304.32014886936,1.8491746513172984,81.3803332876414,2.0,5.0,0.0,2.0,1.0,-5269.566423850366,-5305.326713046252,2.4420327926054597,88.62571586668491,85.06764467060566,3.558071196079254,2.0,6.0,1.0,2.0,1.0
multiplants_stg1,355.0866387,1245.219831,max,-355.0866389775255,-358.3058083352259,1.4555556569248438,295.6675472361967,25.0,100.0,0.0,6.0,24.0,-354.6631870753053,-358.1831249381034,1.4479885315522552,115.37121219653636,107.72979939356446,7.6414128029718995,6.0,24.0,0.0,4.0,5.0
multiplants_stg1a,390.9655223,705.8314237,max,-390.9655226479611,-394.78647496965766,1.636630172841251,219.4048295756802,34.0,135.0,0.0,4.0,33.0,-390.9655226479612,-394.81331806565373,1.6055362848564982,213.9116707853973,195.07880216278136,18.832868622615933,36.0,164.0,0.0,3.0,35.0
multiplants_stg1b,471.7496464,706.1541906,max,-471.5813241293698,-471.5813514645422,2.2542634420096874,109.66485275235028,5.0,19.0,0.0,5.0,4.0,-467.7725265051672,-471.65260106715715,2.6520766085013747,59.107062907889485,49.27750444225967,9.829558465629816,4.0,16.0,0.0,4.0,3.0
multiplants_stg1c,708.4403348,1238.314243,max,-699.3600968998159,-705.5182224252482,2.389014187268913,102.071561566554,12.0,45.0,0.0,3.0,11.0,-698.3604878765979,-705.0959401035495,2.3445839202031493,50.68446788471192,42.93532339762896,7.749144487082958,8.0,31.0,0.0,3.0,7.0
multiplants_stg5,5843.272951,6173.257582,max,-5843.272951927086,-5871.325234930231,1.7118915254250169,164.05805338546634,7.0,26.0,0.0,4.0,6.0,-5833.936975794329,-5891.392261958192,1.6815237225964665,97.10927246231586,91.55253010615706,5.556742356158793,5.0,17.0,0.0,3.0,4.0
multiplants_stg6,5166.121303,5166.126466,max,inf,inf,,,,,,,,-5166.121304475787,-5206.468424305333,10.348517408594489,114.51586892362684,108.42986774817108,6.086001175455749,2.0,4.0,0.0,2.0,1.0
nvs01,12.46966882,12.46966882,min,12.46966882156821,12.46966882156821,63.24923898931593,0.044996865093708,3.0,5.0,2.0,3.0,1.0,12.46966882156821,12.46966882156821,0.056128548458218575,0.0437488993629813,0.0219958191737532,0.021753080189228,3.0,5.0,2.0,3.0,1.0
nvs05,5.470934108,5.470934108,min,16.8266994600507,7.377317748195004,0.02220203634351492,300.1683878628537,866.0,1730.0,865.0,2.0,865.0,16.8266994600507,7.377317748195004,0.02105118613690138,0.369528423063457,0.3540673051029444,0.0154611179605126,2.0,3.0,2.0,2.0,1.0
nvs08,23.44972735,23.44972732,min,23.4497273467636,23.4497273467636,0.029951117001473904,0.0278210071846842,2.0,5.0,0.0,2.0,1.0,23.4497273467636,23.4497273467636,0.02180740237236023,0.0300368163734674,0.0133981071412563,0.0166387092322111,2.0,5.0,0.0,2.0,1.0
nvs21,-5.6847825,-5.6847825,min,-4.952077315682856,-4.952077315682856,0.01701882667839527,0.0655550202354788,4.0,8.0,1.0,3.0,3.0,-4.952077315682856,-4.952077315682856,0.01256522536277771,0.058797332458198,0.0277408296242356,0.0310565028339624,4.0,6.0,1.0,3.0,3.0
nvs22,6.05822,6.05822,min,6.05822,6.05822,0.02092023380100727,0.0791025105863809,3.0,6.0,2.0,2.0,2.0,6.05822,6.05822,0.02140470501035452,0.0856725824996829,0.0613102549687027,0.0243623275309801,3.0,6.0,2.0,2.0,2.0
oaer,-1.923098514,-1.923098522,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
oil,-0.9325081663,-0.9325081663,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
oil2,-0.7332600119,-0.7332600129,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
ortez,-9532.039053,-9532.039057,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
parallel,924.2955507,924.295,min,924.2915486852484,924.290930116088,0.2673187432810664,0.9574711034074426,2.0,3.0,0.0,2.0,1.0,924.2915486852484,924.2915486852482,0.27746161818504333,1.883733025752008,0.450090161524713,1.433642864227295,2.0,6.0,0.0,2.0,1.0
pooling_epa1,-280.8056329,-280.8057003,min,-280.8056029557971,169.2148144620819,0.4767887620255351,1.7636131141334772,2.0,2.0,0.0,2.0,1.0,-280.8056029557971,169.2148144620819,0.4734782185405493,1.9795453930273648,1.4729489935562017,0.5065963994711637,2.0,3.0,0.0,2.0,1.0
pooling_epa2,-4567.355812,-4567.408211,min,-3433.6788485297084,-1384.0154195402029,1.0022098338231444,14.421466019004583,2.0,3.0,1.0,2.0,1.0,-3433.6788485297084,-1384.0154195402029,1.0118939708918333,20.081375093199316,16.950668891891837,3.130706201307476,2.0,4.0,1.0,2.0,1.0
pooling_epa3,-14965.25886,-14998.6,min,-14010.520185836383,-12965.804410009407,8.059384577907622,46.02197150979191,3.0,4.0,0.0,3.0,2.0,-14010.520185836383,-12965.80441907105,11.106182556599379,55.79552369844168,33.61603814922273,22.179485549218956,3.0,5.0,0.0,3.0,2.0
primary,-1.28796692,-1.288003071,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
procsel,-1.923098738,-1.923098738,min,-1.411002128193271,-1.411002128193271,0.05931795109063387,0.0189999332651495,2.0,2.0,0.0,2.0,1.0,-1.411002128193271,-1.411002128193271,0.059864562936127186,0.019871219061315,0.0086094066500663,0.0112618124112486,2.0,2.0,0.0,2.0,1.0
saa_2,12.1613089,1.995487518,min,12.18366523749161,12.18366523749161,346.5834628837183,303.2418911587447,3.0,7.0,0.0,3.0,2.0,12.191509788496791,12.191509788496791,345.2517723767087,306.9860550677404,184.1807463951409,122.8053086725995,3.0,7.0,0.0,3.0,2.0
sepasequ_complex,368.7616155,343.2876264,min,401.0426497359288,401.04264973592876,10.93858995102346,63.81502100452781,3.0,8.0,0.0,3.0,2.0,368.73442054428114,417.77429531869524,11.705761431716383,59.03136116825044,51.43663602229208,7.594725145958364,3.0,10.0,0.0,3.0,2.0
sepasequ_convent,482.4997971,482.4997952,min,429.7275661819858,429.7275661819858,2.7998901093378663,17.112963144667447,2.0,2.0,0.0,2.0,1.0,429.7275661819858,429.7275661819858,2.8110516937449574,19.648431707173582,12.661308521404862,6.987123185768724,2.0,2.0,0.0,2.0,1.0
sfacloc1_2_80,12.75206232,8.559182845,min,12.918564130008528,12.918564130008527,2.0472769420593977,4.444762486964464,3.0,7.0,0.0,3.0,2.0,12.918564130008528,12.918564130008527,2.110718809068203,5.023882617242634,3.6986734457314014,1.3252091715112329,3.0,7.0,0.0,3.0,2.0
sfacloc1_2_90,17.89155452,13.40914165,min,18.008884377132507,18.008884377132507,0.39823662023991346,0.5560765778645873,2.0,5.0,0.0,2.0,1.0,17.984155621599637,17.963400129523787,0.40885058511048555,0.9678114466369152,0.4594807745888829,0.5083306720480323,2.0,5.0,0.0,2.0,1.0
sfacloc1_2_95,18.8500827,15.77308569,min,18.85007017544136,18.85007020949694,0.1716679185628891,0.3360707275569439,2.0,2.0,0.0,2.0,0.0,18.85007017544136,18.85007020949694,0.2910659583285451,0.7811812628060579,0.2590637849643826,0.5221174778416753,2.0,2.0,0.0,2.0,0.0
sfacloc1_3_80,8.523067051,2.039726769,min,8.608684691592169,8.608684691592169,2.246761188842356,10.338838105089962,3.0,8.0,0.0,3.0,2.0,8.608684691592169,8.608684691592169,2.7263824427500367,8.622461143881083,5.627275072969496,2.9951860709115863,3.0,7.0,0.0,3.0,2.0
sfacloc1_3_90,11.62198856,4.234573713,min,11.900051431868311,11.900051431868313,0.504717412404716,1.327357804402709,2.0,2.0,0.0,2.0,1.0,11.900051431868311,11.900051431868313,0.5251026842743158,1.6218531569465997,0.3510200576856732,1.2708330992609262,2.0,2.0,0.0,2.0,1.0
sfacloc1_3_95,12.30250678,4.997653396,min,12.456719378172272,12.456719419609989,0.2797293597832322,0.7743656449019909,2.0,2.0,0.0,2.0,0.0,12.456719378172272,12.456719419609989,0.2891453793272376,1.380305739119649,0.311711698770523,1.068594040349126,2.0,2.0,0.0,2.0,0.0
sfacloc1_4_80,7.879100964,0.2349042076,min,8.059589175388963,8.399754200906413,2.5200351886451244,15.936919389292598,3.0,8.0,0.0,3.0,1.0,8.076885174530148,8.413667482827234,2.5491304909810424,23.857940707355738,17.763952103443444,6.093988603912294,3.0,9.0,0.0,3.0,1.0
sfacloc1_4_90,10.45745824,1.181527202,min,11.145754337157246,11.859855241614245,0.62178501393646,2.037895404733717,2.0,2.0,0.0,2.0,0.0,11.145754337157246,11.859855241614245,0.647418444044888,2.6371014518663287,0.7544662663713098,1.882635185495019,2.0,2.0,0.0,2.0,0.0
sfacloc1_4_95,11.18412235,1.337228704,min,11.256016108211243,11.682879156374616,0.3787077469751239,1.901757223531604,2.0,2.0,0.0,2.0,0.0,11.256016108211243,11.682879156374616,0.3825474167242646,3.1111429361626506,0.7198669081553817,2.391276028007269,2.0,2.0,0.0,2.0,0.0
sfacloc2_2_80,13.27950736,13.27950734,min,13.301607921648436,13.301607921648436,2.2611153619363904,2.495905041694641,2.0,5.0,0.0,2.0,1.0,13.301607921648436,13.301607921648436,2.323952072300017,4.290862467139959,2.308903562836349,1.9819589043036103,2.0,6.0,0.0,2.0,1.0
sfacloc2_2_90,18.59410919,18.59410919,min,18.755627629238926,18.662413575606116,0.5181978829205036,0.6723580695688725,2.0,4.0,0.0,2.0,1.0,18.755627629238926,18.662413575606116,0.5442434651777148,1.134364703670144,0.5025006243959069,0.6318640792742372,2.0,5.0,0.0,2.0,1.0
sfacloc2_2_95,19.57755165,19.57755165,min,19.63578311934752,19.575916864948354,0.25505656749010086,0.4322876455262303,2.0,4.0,0.0,2.0,1.0,19.63578311934752,19.575916864948354,0.3639786811545491,0.825059911236167,0.4000683454796672,0.4249915657564997,2.0,4.0,0.0,2.0,1.0
sfacloc2_3_80,11.05851806,11.05851805,min,11.34626204073862,11.346262040738619,2.7750602066516876,4.721476047299802,3.0,5.0,0.0,3.0,2.0,11.34626204073862,11.346262040738619,3.774332784116268,6.724711617454886,3.1786898588761687,3.5460217585787177,3.0,9.0,0.0,3.0,2.0
sfacloc2_3_90,15.09450105,15.09450105,min,15.80347036590109,15.796934833880789,0.7978952955454588,1.5537964515388012,2.0,4.0,0.0,2.0,1.0,15.80347036590109,15.79693484424389,1.140653409063816,2.183358133770525,0.623699483461678,1.5596586503088474,2.0,4.0,0.0,2.0,1.0
sfacloc2_3_95,16.15112012,16.15112012,min,16.729037141363168,16.711225118388857,0.4614879908040166,2.5773738073185086,2.0,2.0,0.0,2.0,1.0,16.729037141363168,16.711225121882414,0.48492079321295023,4.358952174894512,3.0923293558880687,1.266622819006443,2.0,3.0,0.0,2.0,1.0
sfacloc2_4_80,9.953071413,9.953071403,min,13.2719960686983,13.305571373031851,3.376190855167806,6.52675137296319,3.0,6.0,0.0,3.0,1.0,13.2719960686983,13.305571526494868,3.9665244044736028,11.143121035769582,3.597415101714432,7.545705934055149,3.0,8.0,0.0,3.0,1.0
sfacloc2_4_90,13.41150335,13.41150335,min,20.48164595283984,20.599235182668878,1.0018436666578054,4.129223862662911,3.0,5.0,0.0,3.0,1.0,20.410820069452235,20.565096022129943,1.2316066697239876,6.111779382452369,0.8511075098067522,5.2606718726456165,3.0,7.0,0.0,3.0,1.0
sfacloc2_4_95,14.29917733,14.29917733,min,25.17408792934857,25.174087929348566,0.6509190546348691,1.878428053110838,2.0,2.0,0.0,2.0,1.0,17.365270952992635,17.290326712056327,0.7293489733710885,3.5334398923441768,0.2969421446323395,3.2364977477118373,2.0,2.0,0.0,2.0,1.0
spring,0.8462441005,0.8462456656,min,1.019707956821128,1.019707956821128,0.05514152999967337,0.1570675726979971,4.0,7.0,2.0,3.0,3.0,1.019707956821128,1.019707956821128,0.06053079478442669,0.1828114408999681,0.1302916724234819,0.0525197684764862,4.0,10.0,2.0,3.0,3.0
st_e15,7.667180069,7.667180069,min,7.667180068813135,7.667180061604702,0.02271142043173313,0.018048420548439,2.0,2.0,0.0,2.0,0.0,7.667180068813135,7.667180061604702,0.02494254894554615,0.0188274728134274,0.0095560075715184,0.009271465241909,2.0,2.0,0.0,2.0,0.0
st_e29,-0.9434705,-0.9434705,min,-0.9049614980951736,-0.9049614980951736,0.016566773876547813,0.0434881104156374,3.0,4.0,0.0,2.0,2.0,-0.9049614980951736,-0.9049614980951736,0.018390633165836334,0.0404669716954231,0.0207913061603903,0.0196756655350327,3.0,3.0,0.0,2.0,2.0
st_e32,-1.430407283,-1.430407285,min,-1.4304072818874314,-1.4304072819251408,0.07846326753497124,0.175453670322895,2.0,2.0,0.0,2.0,1.0,-1.4304072818874314,-1.4304072819422575,0.08181857503950596,0.22694534342736,0.2052927259355783,0.0216526174917817,2.0,3.0,0.0,2.0,1.0
st_e35,64868.07684,64868.07684,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
st_e36,-246.0,-246.0,min,-244.84344322500849,-198.7880000000055,0.027651785872876644,0.0406564492732286,2.0,2.0,0.0,2.0,0.0,-244.84344322500849,-198.7880000000055,0.032235853374004364,0.0458990493789315,0.0356558673083782,0.0102431820705533,2.0,2.0,0.0,2.0,0.0
st_e38,7197.727149,7197.727149,min,7197.7271168279385,7197.7271122335715,0.014417469501495361,0.0166373495012521,2.0,2.0,0.0,2.0,0.0,7197.7271168279385,7197.7271122335715,0.016926403157413006,0.0184567579999566,0.0082213897258043,0.0102353682741522,2.0,2.0,0.0,2.0,0.0
st_e40,30.4142135,30.41421347,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
super3t,-0.6859653973,-1.0,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
supplychainp1_020306,437551.6764,437551.6764,min,437551.6425904805,437551.6425904803,0.27792590390890837,0.5761078242212534,2.0,3.0,0.0,2.0,1.0,437551.6425904805,437551.6425904803,302.1566722569987,0.8797077909111977,0.2213095808401703,0.6583982100710273,2.0,6.0,0.0,2.0,1.0
supplychainp1_022020,1776977.122,1776977.118,min,1784498.1401788709,1783547.575986808,45.065847938880324,90.53063418902455,2.0,5.0,0.0,2.0,1.0,1784498.1401788709,1783546.3953183044,54.09426893759519,122.0394907714799,61.05171080492437,60.987779966555536,2.0,6.0,0.0,2.0,1.0
supplychainp1_030510,860440.9195,860440.9195,min,860440.8575779061,860440.8575779061,1.3103687465190887,4.464653144590557,2.0,4.0,0.0,2.0,1.0,860440.8575779061,860440.8575779061,1.3631106410175562,8.291588940657675,1.444085143506527,6.847503797151148,2.0,6.0,0.0,2.0,1.0
supplychainp1_053050,3728032.756,2956038.568,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
supplychainr1_020306,437551.183,437551.1825,min,593974.6145859534,643866.67177979,7.133930921554565e-07,1.0351791335269809,5.0,9.0,5.0,4.0,3.0,593974.6145857285,625745.9242028785,8.940696716308594e-07,1.4303917484357953,1.0853170910850167,0.3450746573507786,4.0,12.0,6.0,4.0,2.0
supplychainr1_022020,1776970.202,1776970.2,min,4293439.305411207,4293439.305411207,20.692755503579974,307.37295541074127,27.0,88.0,87.0,13.0,14.0,2458364.21989613,2458364.21989613,28.989742099307477,308.4535549907014,217.4746241159737,90.97893087472768,17.0,69.0,52.0,8.0,10.0
supplychainr1_030510,860440.1578,860440.1578,min,886799.9006097147,886799.9006097141,0.3800462344661355,1.9207324758172035,2.0,4.0,0.0,2.0,1.0,886799.9006097147,886799.9006097141,0.39116851799190044,2.4441765444353223,0.7910983376204967,1.6530782068148255,2.0,5.0,0.0,2.0,1.0
supplychainr1_053050,3728021.355,3685990.705,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
synheat,154997.3349,154961.2314,min,154997.33365824624,154997.33303675154,0.7402363764122128,0.6714314250275493,5.0,17.0,0.0,3.0,4.0,154997.33365824624,154997.33172104735,1.062639057636261e-06,0.5453284876421094,0.4473287621513009,0.0979997254908084,4.0,14.0,0.0,3.0,3.0
tanksize,1.268643754,1.268643735,min,1.2686437708644465,1.2686437708644465,0.07978654932230711,0.222340052947402,3.0,4.0,1.0,2.0,2.0,1.2686437708644465,1.2686437708644465,0.08442946709692478,0.2026511654257774,0.1617809375748038,0.0408702278509736,3.0,4.0,1.0,2.0,2.0
transswitch0009p,5296.686204,3203.686856,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
transswitch0009r,5296.686204,5183.482883,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
transswitch0014p,8082.58169,0.0,min,8082.581682062387,8082.581682062386,0.3962190682068467,0.2470210436731577,2.0,2.0,0.0,2.0,1.0,8082.581682062387,8082.581682062386,0.4128320785239339,0.5181985227391124,0.2460846416652202,0.2721138810738921,2.0,2.0,0.0,2.0,1.0
transswitch0014r,8082.58169,0.0,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
transswitch0030p,573.9181324,0.0,min,573.9181315327788,573.9181315327788,1.1876700725406408,0.7065773466601968,2.0,2.0,0.0,2.0,1.0,573.9181315327788,573.9181315327788,1.2653544917702675,2.3761732382699847,0.7020292524248362,1.6741439858451486,2.0,2.0,0.0,2.0,1.0
transswitch0030r,573.9181324,0.0,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
transswitch0039p,41866.12319,2.000000014,min,41866.12316908696,41866.12316908696,1.5229901978746057,0.8875975217670202,2.0,2.0,0.0,2.0,1.0,41866.12316908696,41866.12316908696,1.6607620557770133,2.967453168705106,0.872204408980906,2.0952487597242,2.0,2.0,0.0,2.0,1.0
transswitch0039r,41866.12319,26939.54817,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
transswitch0057p,,0.0,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
transswitch0057r,,0.0,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
