name,primalbound,dualbound,objsense,noncvx_bonmin.obj,noncvx_bonmin.dual_obj,noncvx_bonmin.load_time,noncvx_bonmin.calc_time,noncvx_bonmin.solver_time,noncvx_bonmin.python_time,noncvx_bonmin.iter_nr,noncvx_bonmin.NLP_runs,noncvx_bonmin.FNLP_runs,noncvx_bonmin.MIQP_runs,noncvx_bonmin.MILP_runs,noncvx_sbmiqp.obj,noncvx_sbmiqp.dual_obj,noncvx_sbmiqp.load_time,noncvx_sbmiqp.calc_time,noncvx_sbmiqp.solver_time,noncvx_sbmiqp.python_time,noncvx_sbmiqp.iter_nr,noncvx_sbmiqp.NLP_runs,noncvx_sbmiqp.FNLP_runs,noncvx_sbmiqp.MIQP_runs,noncvx_sbmiqp.MILP_runs,noncvx_sbmiqp_ee.obj,noncvx_sbmiqp_ee.dual_obj,noncvx_sbmiqp_ee.load_time,noncvx_sbmiqp_ee.calc_time,noncvx_sbmiqp_ee.solver_time,noncvx_sbmiqp_ee.python_time,noncvx_sbmiqp_ee.iter_nr,noncvx_sbmiqp_ee.NLP_runs,noncvx_sbmiqp_ee.FNLP_runs,noncvx_sbmiqp_ee.MIQP_runs,noncvx_sbmiqp_ee.MILP_runs,noncvx_shot.obj,noncvx_shot.dual_obj,noncvx_shot.calc_time,noncvx_shot.NLP_runs,noncvx_shot.MIP_runs,noncvx_shot.relaxed_MIP_runs,noncvx_gurobi.obj,noncvx_gurobi.dual_obj,noncvx_gurobi.calc_time,noncvx_scip.obj,noncvx_scip.dual_obj,noncvx_scip.calc_time
multiplants_stg1b,471.7496464,706.1541906,max,437.4262589510825,,0,301.38293967954814,,0.0,0.0,0.0,0.0,0.0,0.0,467.7725265051672,,2.6520766085013747,59.107062907889485,49.27750444225967,9.829558465629816,4.0,16.0,0.0,4.0,3.0,467.7725264312941,,2.168177361600101,34.23751733545214,29.458018593490124,4.779498741962016,3.0,10.0,0.0,3.0,0.0,-1.7976931348623157e+308,149662.80000000002,2.603674682,9,0090,00,306.4873123182853,6963.087338206269,59.121864,50.69114404240124,79993.20000000007,59.122503
multiplants_stg1c,708.4403348,1238.314243,max,687.4099312043127,,0,301.7133693825453,,0.0,0.0,0.0,0.0,0.0,0.0,698.3604878765979,,2.3445839202031493,50.68446788471192,42.93532339762896,7.749144487082958,8.0,31.0,0.0,3.0,7.0,697.6453442653849,,2.324014916084707,12.659688519313931,8.763172143138945,3.8965163761749855,2.0,5.0,0.0,2.0,0.0,108.5000016736891,111661.2,5.672820334000001,12,00120,00,675.8679180863558,4573.481881566623,50.697508,0,60992.40000000004,50.699787
multiplants_stg5,5843.272951,6173.257582,max,-inf,inf,,,,,,,,,,5833.936975794329,,1.6815237225964665,97.10927246231586,91.55253010615706,5.556742356158793,5.0,17.0,0.0,3.0,4.0,5787.392962682442,,1.676850775256753,21.91052098292857,17.897225885652006,4.013295097276568,2.0,6.0,0.0,2.0,0.0,3903.7881348807664,259010.39999999999,8.467476194,13,00120,00,5464.674027287608,15588.98873002372,97.129984,4751.479550751808,150881.2320000001,97.12772
multiplants_stg6,5166.121303,5166.126466,max,-inf,inf,,,,,,,,,,5166.121304475787,,10.348517408594489,114.51586892362684,108.42986774817108,6.086001175455749,2.0,4.0,0.0,2.0,1.0,5166.121304475787,,8.512334236875176,113.24141148198396,105.18891866412014,8.052492817863822,2.0,4.0,0.0,2.0,0.0,-1.7976931348623157e+308,340972.79999999999,6.375814216,12,00110,00,0,76717.28046782297,114.530195,0,208137.7200000001,114.540722
nvs01,12.46966882,12.46966882,min,12.46966882156821,-inf,0,0.0236748186871409,,0.0,0.0,0.0,0.0,0.0,0.0,12.46966882156821,12.46966882156821,0.056128548458218575,0.0437488993629813,0.0219958191737532,0.021753080189228,3.0,5.0,2.0,3.0,1.0,12.46966882156821,12.46966882156821,0.06434822641313076,0.0522597217932343,0.0278014410287141,0.0244582807645201,3.0,5.0,2.0,3.0,0.0,1.7976931348623157e+308,0,0.071856405,1,0040,00,12.46966882156821,12.39517947037389,0.029997,inf,inf,
nvs05,5.470934108,5.470934108,min,inf,inf,,,,,,,,,,16.8266994600507,7.377317748195004,0.02105118613690138,0.369528423063457,0.3540673051029444,0.0154611179605126,2.0,3.0,2.0,2.0,1.0,16.8266994600507,0.0,0.03093293495476246,0.5359807042405009,0.5207478888332844,0.0152328154072165,2.0,3.0,2.0,2.0,0.0,1.7976931348623157e+308,0.67402220471000007,0.79361843,2,0060,00,inf,inf,,19.83616907150739,1.348235987749214,0.379986
nvs08,23.44972735,23.44972732,min,23.449727347609045,-inf,0,0.0247728768736124,,0.0,0.0,0.0,0.0,0.0,0.0,23.4497273467636,23.4497273467636,0.02180740237236023,0.0300368163734674,0.0133981071412563,0.0166387092322111,2.0,5.0,0.0,2.0,1.0,23.4497273467636,23.4497273467636,0.020427330397069454,0.0353500945493578,0.0163074415177106,0.0190426530316472,2.0,5.0,0.0,2.0,0.0,23.449727344266829,16.389762015158126,0.08625136,3,0030,00,23.44972734959622,23.44972734959622,0.024514,23.449727344601364,19.66033685737859,0.039366
nvs21,-5.6847825,-5.6847825,min,-5.684782499990135,-inf,0,0.1005088901147246,,0.0,0.0,0.0,0.0,0.0,0.0,-4.952077315682856,-4.952077315682856,0.01256522536277771,0.058797332458198,0.0277408296242356,0.0310565028339624,4.0,6.0,1.0,3.0,3.0,-4.952077315682856,-4.952077315682856,0.01786595955491066,0.070074719376862,0.0353082781657576,0.0347664412111043,4.0,5.0,1.0,4.0,0.0,-0.0065124000000000015,-25728000.000000004,0.24531397800000002,21,00210,00,-5.6847825,-5.6847825,0.0135649999999999,-5.6847825135675,-5.684782513567501,0.024707
nvs22,6.05822,6.05822,min,6.05822,-inf,0,0.1041208747774362,,0.0,0.0,0.0,0.0,0.0,0.0,6.05822,6.05822,0.02140470501035452,0.0856725824996829,0.0613102549687027,0.0243623275309801,3.0,6.0,2.0,2.0,2.0,6.05822,6.05822,0.032336803153157234,0.0964984018355608,0.0699480529874563,0.0265503488481044,3.0,5.0,2.0,3.0,0.0,1.7976931348623157e+308,1.8263600000000002,0.761232666,10,00100,00,24.89186,5.10831848187595,0.094602,62.622840000000004,62.62284000000001,0.052723
oaer,-1.923098514,-1.923098522,min,-1.9230985027978127,-inf,0,0.0213968520984053,,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,-1.9230985659290898,-1.9252498781626528,0.103637244,5,0050,00,-1.923098502385721,-1.92309929180206,0.011731,-1.923098196169808,-1.923098546169809,0.01872
oil,-0.9325081663,-0.9325081663,min,-0.8513764037524166,-inf,0,430.0648946119472,,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,1.7976931348623157e+308,-2.7670560958618551,61.149836871,6,0060,00,-0.9266716587524557,-0.9970378197516134,300.055643,-0.7586872917428993,-2.819421613201027,300.12199100000004
oil2,-0.7332600119,-0.7332600129,min,-0.7332600117644759,-inf,0,1.0687668658792973,,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,1.7976931348623157e+308,-1.0999910000000002,101.110460502,10,0090,00,-0.4107116150007106,-0.4107116150007106,3.299656,-0.7331088635934984,-0.7570052918030119,300.108872
ortez,-9532.039053,-9532.039057,min,-9532.039053348311,-inf,0,5.122540694661439,,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,-9532.0391320331855,-45081.599999999999,3.195631206,18,00330,00,-9532.039053348626,-9532.039053348624,0.016579,-9532.039065272098,-9534.019506041659,0.3611440000000001
parallel,924.2955507,924.295,min,924.2955507311696,-inf,0,0.8234106749296188,,0.0,0.0,0.0,0.0,0.0,0.0,924.2915486852484,924.2915486852482,0.27746161818504333,1.883733025752008,0.450090161524713,1.433642864227295,2.0,6.0,0.0,2.0,1.0,924.2915486852484,924.2915486852484,0.17330078687518835,1.839603521861136,0.4132302617654204,1.4263732600957155,2.0,6.0,0.0,2.0,0.0,2642.7116434911572,-1.7976931348623157e+308,0.5098410950000001,8,0060,00,924.2952408185259,915.2365704770903,0.40361,924.7725792135938,-75362.47606253986,1.896414
pooling_epa1,-280.8056329,-280.8057003,min,inf,inf,,,,,,,,,,-280.8056029557971,169.2148144620819,0.4734782185405493,1.9795453930273648,1.4729489935562017,0.5065963994711637,2.0,3.0,0.0,2.0,1.0,-280.8056029557971,1592.89971633488,0.469201885163784,1.9703957112506032,1.4548393730074167,0.5155563382431865,2.0,3.0,0.0,2.0,0.0,inf,inf,,,,,0,-315.6573102826081,1.991157,-280.8056469032282,-509.5654364543747,1.996878
pooling_epa2,-4567.355812,-4567.408211,min,inf,inf,,,,,,,,,,-3433.6788485297084,-1384.0154195402029,1.0118939708918333,20.081375093199316,16.950668891891837,3.130706201307476,2.0,4.0,1.0,2.0,1.0,-3433.6788485297084,-1384.0154195402029,1.3555333577096462,19.33819651324302,16.37421880569309,2.9639777075499296,2.0,4.0,1.0,2.0,0.0,inf,inf,,,,,-4354.175826645627,-4645.774113971072,20.096486,-3524.1374186731286,-4649.451554325577,20.104789
pooling_epa3,-14965.25886,-14998.6,min,-14947.172441441266,-inf,0,451.1180365458131,,0.0,0.0,0.0,0.0,0.0,0.0,-14010.520185836383,-12965.80441907105,11.106182556599379,55.79552369844168,33.61603814922273,22.179485549218956,3.0,5.0,0.0,3.0,2.0,-11380.646890555416,-14998.62237555911,10.526506220921874,92.6436941018328,75.88415667507797,16.759537426754832,2.0,4.0,1.0,2.0,0.0,inf,inf,,,,,-14908.439315406622,-14998.62231536259,35.714708,0,-14998.62231548481,55.837085
primary,-1.28796692,-1.288003071,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,1.7976931348623157e+308,-100,7.893776025,6,0060,00,-18.4,-100,300.01867300000004,-0.8631554530629669,-100,300.2499
procsel,-1.923098738,-1.923098738,min,-1.9230987377480924,-inf,0,0.0336809363216161,,0.0,0.0,0.0,0.0,0.0,0.0,-1.411002128193271,-1.411002128193271,0.059864562936127186,0.019871219061315,0.0086094066500663,0.0112618124112486,2.0,2.0,0.0,2.0,1.0,-1.411002128193271,-1.411002128193271,0.05502319987863302,0.0154340378940105,0.0066933520138263,0.0087406858801841,2.0,2.0,0.0,2.0,0.0,-1.9230987513698841,-1.9230987513698841,0.088019227,3,0040,00,-1.9230987377680124,-1.923098737768017,0.013611,-1.923098737768015,-1.923098737768013,0.018075
saa_2,12.1613089,1.995487518,min,12.713733251689124,-inf,0,304.99007222335786,,0.0,0.0,0.0,0.0,0.0,0.0,12.191509788496791,12.191509788496791,345.2517723767087,306.9860550677404,184.1807463951409,122.8053086725995,3.0,7.0,0.0,3.0,2.0,12.702434865606952,12.702434865606953,357.07639746554196,285.79981366731226,165.66845491621643,120.13135875109585,3.0,4.0,0.0,3.0,0.0,inf,inf,,,,,12.88178209009524,-120.3559206945211,300.493412,inf,inf,
sepasequ_complex,368.7616155,343.2876264,min,456.5434112579624,-inf,0,303.6703670155257,,0.0,0.0,0.0,0.0,0.0,0.0,368.73442054428114,417.77429531869524,11.705761431716383,59.03136116825044,51.43663602229208,7.594725145958364,3.0,10.0,0.0,3.0,2.0,456.9782905658794,456.9782905658794,10.891058245673776,36.2541383728385,30.562247381545603,5.691890991292894,2.0,6.0,0.0,2.0,0.0,1.7976931348623157e+308,97.968510494068269,169.6252874,13,00130,00,429.7712147091167,429.7712147091167,4.896284,403.24771712829573,150.9829823376139,59.129777
sepasequ_convent,482.4997971,482.4997952,min,491.49905107137306,-inf,0,374.415392559953,,0.0,0.0,0.0,0.0,0.0,0.0,429.7275661819858,429.7275661819858,2.8110516937449574,19.648431707173582,12.661308521404862,6.987123185768724,2.0,2.0,0.0,2.0,1.0,429.7275661819858,3590997640201.6743,3.437562942504883,21.13256973028183,12.729706882499158,8.402862847782671,2.0,2.0,0.0,2.0,0.0,1.7976931348623157e+308,100.96851049407208,144.37601130500002,14,00140,00,482.49979708538825,482.4697900360397,1.289344,491.49904597972744,114.9881356726743,19.689327
sfacloc1_2_80,12.75206232,8.559182845,min,12.752062325245689,-inf,0,38.52174883149564,,0.0,0.0,0.0,0.0,0.0,0.0,12.918564130008528,12.918564130008527,2.110718809068203,5.023882617242634,3.6986734457314014,1.3252091715112329,3.0,7.0,0.0,3.0,2.0,13.104817388132073,13.104817388132071,2.1372376400977373,4.1737559624016285,3.165014859288931,1.0087411031126976,2.0,5.0,0.0,2.0,0.0,15.83862698645499,0,11.342838709,3,0030,00,12.752062320501983,3.321244145298776,5.040496999999999,15.066662283591654,0,6.979641999999999
sfacloc1_2_90,17.89155452,13.40914165,min,17.961425380075678,-inf,0,0.0950160659849643,,0.0,0.0,0.0,0.0,0.0,0.0,17.984155621599637,17.963400129523787,0.40885058511048555,0.9678114466369152,0.4594807745888829,0.5083306720480323,2.0,5.0,0.0,2.0,1.0,17.984155621599637,17.883372228931588,0.38951855432242155,0.7608358338475227,0.4048800589516759,0.3559557748958468,2.0,5.0,0.0,2.0,0.0,18.851527323836798,0,4.5034562970000005,4,0040,00,17.97137148398617,2.106975562056623,0.978263,18.334548231445872,0.04397034499761299,0.981528
sfacloc1_2_95,18.8500827,15.77308569,min,18.850082699628203,-inf,0,0.0732125984504818,,0.0,0.0,0.0,0.0,0.0,0.0,18.85007017544136,18.85007020949694,0.2910659583285451,0.7811812628060579,0.2590637849643826,0.5221174778416753,2.0,2.0,0.0,2.0,0.0,18.85007017544136,18.85007020949694,0.25857958756387234,0.7866560453549027,0.2397615648806095,0.5468944804742932,2.0,2.0,0.0,2.0,0.0,1.7976931348623157e+308,2.0836759558193179,196.650675326,6,0060,00,18.850082698799206,0.7913640547544282,0.7916,18.87174020479982,1.263026874995347,0.7954570000000001
sfacloc1_3_80,8.523067051,2.039726769,min,8.52306705225531,-inf,0,44.082536346279085,,0.0,0.0,0.0,0.0,0.0,0.0,8.608684691592169,8.608684691592169,2.7263824427500367,8.622461143881083,5.627275072969496,2.9951860709115863,3.0,7.0,0.0,3.0,2.0,8.608684873223487,8.528198293384168,2.812012334354222,11.040875020436944,6.816860659047961,4.224014361388981,3.0,7.0,0.0,3.0,0.0,1.7976931348623157e+308,0,23.473362016,8,0080,00,8.73714161773991,0.04994478951312115,8.638637999999998,8.944684827088686,0,8.655009
sfacloc1_3_90,11.62198856,4.234573713,min,11.900062474071976,-inf,0,0.1043093223124742,,0.0,0.0,0.0,0.0,0.0,0.0,11.900051431868311,11.900051431868313,0.5251026842743158,1.6218531569465997,0.3510200576856732,1.2708330992609262,2.0,2.0,0.0,2.0,1.0,11.900051431868311,11.900051431868313,0.494145349599421,5.893248400650919,1.7767388606444,4.116509540006518,6.0,10.0,0.0,6.0,0.0,1.7976931348623157e+308,0,20.533085625000002,14,00140,00,11.953095653214106,0.01054298440040756,1.63315,13.837807934122775,0,1.64519
sfacloc1_3_95,12.30250678,4.997653396,min,21.51041329814377,-inf,0,0.3005689680576324,,0.0,0.0,0.0,0.0,0.0,0.0,12.456719378172272,12.456719419609989,0.2891453793272376,1.380305739119649,0.311711698770523,1.068594040349126,2.0,2.0,0.0,2.0,0.0,12.456719378172272,12.456719419609989,0.26853723265230656,1.484263432212174,0.3338641701266169,1.150399262085557,2.0,2.0,0.0,2.0,0.0,1.7976931348623157e+308,1.3448899543333319,315.683999357,11,1010,00,12.711446601559775,0.02147720304061082,1.391558,12.509753634273556,0,1.3968740000000002
sfacloc1_4_80,7.879100964,0.2349042076,min,inf,inf,,,,,,,,,,8.076885174530148,8.413667482827234,2.5491304909810424,23.857940707355738,17.763952103443444,6.093988603912294,3.0,9.0,0.0,3.0,1.0,8.089735182247189,8.186280841165495,3.045563499443233,17.684536207467318,12.62260412517935,5.061932082287967,3.0,7.0,0.0,3.0,0.0,1.7976931348623157e+308,0,34.319937786,7,0070,00,8.260093054275833,0.06221517806002158,23.875887,8.148035823965662,0,23.89147
sfacloc1_4_90,10.45745824,1.181527202,min,10.572584639792073,-inf,0,0.5384337138384581,,0.0,0.0,0.0,0.0,0.0,0.0,11.145754337157246,11.859855241614245,0.647418444044888,2.6371014518663287,0.7544662663713098,1.882635185495019,2.0,2.0,0.0,2.0,0.0,11.145754337157246,11.859855241614245,0.6287831338122487,4.05592794995755,0.9862306844443084,3.0696972655132413,2.0,2.0,0.0,2.0,0.0,29.772290822599992,0,19.411662647,6,0090,00,11.98145084889394,0,2.649397,14.598754439698247,0,2.655911
sfacloc1_4_95,11.18412235,1.337228704,min,11.250323494391754,-inf,0,0.4902843087911606,,0.0,0.0,0.0,0.0,0.0,0.0,11.256016108211243,11.682879156374616,0.3825474167242646,3.1111429361626506,0.7198669081553817,2.391276028007269,2.0,2.0,0.0,2.0,0.0,11.256016108211243,11.682879156374616,0.46304558776319027,3.084314026869833,0.8706179689615965,2.213696057908237,2.0,2.0,0.0,2.0,0.0,1.7976931348623157e+308,0.73749019321792586,326.149776804,11,1010,00,12.5850101123242,0,3.130372,11.303355534126965,0,3.129034
sfacloc2_2_80,13.27950736,13.27950734,min,13.843800907387685,-inf,0,300.6468410361558,,0.0,0.0,0.0,0.0,0.0,0.0,13.301607921648436,13.301607921648436,2.323952072300017,4.290862467139959,2.308903562836349,1.9819589043036103,2.0,6.0,0.0,2.0,1.0,13.301607921648436,13.301607921648436,2.978006006218493,4.059796837158501,2.5376101536676288,1.5221866834908724,2.0,6.0,0.0,2.0,0.0,23.323864477947158,0,15.045320813,10,00100,00,13.27950735740914,13.17368356310839,2.502771,20.34660090634091,1.09951661780186,4.311418000000001
sfacloc2_2_90,18.59410919,18.59410919,min,18.681416444056797,-inf,0,21.544588053599,,0.0,0.0,0.0,0.0,0.0,0.0,18.755627629238926,18.662413575606116,0.5442434651777148,1.134364703670144,0.5025006243959069,0.6318640792742372,2.0,5.0,0.0,2.0,1.0,18.755627629238926,18.755627629238926,0.4803924299776554,1.4230948211625218,0.4475186923518777,0.975576128810644,2.0,5.0,0.0,2.0,0.0,18.816978608781945,0,2.3655226390000004,7,0070,00,18.59410919413334,18.41951683447463,0.540983,26.82537316986666,3.966331285835691,1.147234
sfacloc2_2_95,19.57755165,19.57755165,min,19.57755165452945,-inf,0,12.433143977075815,,0.0,0.0,0.0,0.0,0.0,0.0,19.63578311934752,19.575916864948354,0.3639786811545491,0.825059911236167,0.4000683454796672,0.4249915657564997,2.0,4.0,0.0,2.0,1.0,19.63578311934752,19.63578311934752,0.36277333926409483,0.9834019197151064,0.3251583883538842,0.6582435313612223,2.0,4.0,0.0,2.0,0.0,23.661779976355859,2.083675964066666,2.81936528,9,0070,00,19.599220416133043,19.4131215644642,0.492715,29.741011914933313,2.683333864555251,0.8404510000000001
sfacloc2_3_80,11.05851806,11.05851805,min,23.653753839225235,-inf,0,319.81606956012547,,0.0,0.0,0.0,0.0,0.0,0.0,11.34626204073862,11.346262040738619,3.774332784116268,6.724711617454886,3.1786898588761687,3.5460217585787177,3.0,9.0,0.0,3.0,2.0,11.53494239296149,11.53494239296149,3.005459789186716,4.111166653223336,1.7773538623005152,2.333812790922821,2.0,5.0,0.0,2.0,0.0,15.50690239868289,0,18.95566699,20,00170,00,11.340910641799676,2.815389177165224,6.748425,19.324549577866673,0,6.972262000000001
sfacloc2_3_90,15.09450105,15.09450105,min,15.094501048903966,-inf,0,69.62888176739216,,0.0,0.0,0.0,0.0,0.0,0.0,15.80347036590109,15.79693484424389,1.140653409063816,2.183358133770525,0.623699483461678,1.5596586503088474,2.0,4.0,0.0,2.0,1.0,15.80347036590109,15.80347036590109,0.7174450922757387,1.952393513172865,0.5445201545953751,1.40787335857749,2.0,4.0,0.0,2.0,0.0,23.891893299954912,0,1.482758551,10,00100,00,15.094501041881513,5.891614234133331,2.202749,20.331814203533327,0,2.201784
sfacloc2_3_95,16.15112012,16.15112012,min,16.15112012431074,-inf,0,34.628277437761426,,0.0,0.0,0.0,0.0,0.0,0.0,16.729037141363168,16.711225121882414,0.48492079321295023,4.358952174894512,3.0923293558880687,1.266622819006443,2.0,3.0,0.0,2.0,1.0,16.729037141363168,16.729037141363168,0.436222025193274,5.223368274047971,3.1495963130146265,2.0737719610333443,3.0,4.0,0.0,3.0,0.0,21.026562416421957,1.3448899543333319,5.073082369000001,6,0060,00,16.151120118666206,15.99881490212662,3.350915,16.151120123666665,16.15112012366667,3.968688
sfacloc2_4_80,9.953071413,9.953071403,min,inf,inf,,,,,,,,,,13.2719960686983,13.305571526494868,3.9665244044736028,11.143121035769582,3.597415101714432,7.545705934055149,3.0,8.0,0.0,3.0,1.0,12.558732743138862,12.558732743464143,3.3244806798174977,7.920623052865267,2.7077691666781902,5.212853886187077,3.0,7.0,0.0,3.0,0.0,19.710415315089918,0,5.278813925000001,10,00100,00,10.165014110133335,1.884421178200002,11.169379,11.64508800326666,0,11.168726
sfacloc2_4_90,13.41150335,13.41150335,min,inf,inf,,,,,,,,,,20.410820069452235,20.565096022129943,1.2316066697239876,6.111779382452369,0.8511075098067522,5.2606718726456165,3.0,7.0,0.0,3.0,1.0,21.0223153756332,21.022315375633198,0.9448693795129657,4.579701685346663,0.5667310208082199,4.012970664538443,3.0,4.0,0.0,3.0,0.0,19.024338150735403,0,1.225609543,10,00100,00,13.41150334926633,13.022978165,6.124801000000001,13.67535825523021,0,6.13091
sfacloc2_4_95,14.29917733,14.29917733,min,inf,inf,,,,,,,,,,17.365270952992635,17.290326712056327,0.7293489733710885,3.5334398923441768,0.2969421446323395,3.2364977477118373,2.0,2.0,0.0,2.0,1.0,17.365270952992635,17.365270952992635,0.6115108961239457,3.641862665303052,0.356462923809886,3.285399741493165,3.0,4.0,0.0,3.0,0.0,20.643550377042764,0.93822471300000054,5.214207202000001,8,0060,00,14.299177327399992,14.16403986441479,3.014057,14.752536216799992,0,3.551322
spring,0.8462441005,0.8462456656,min,0.8462456820006636,-inf,0,0.2808846095576882,,0.0,0.0,0.0,0.0,0.0,0.0,1.019707956821128,1.019707956821128,0.06053079478442669,0.1828114408999681,0.1302916724234819,0.0525197684764862,4.0,10.0,2.0,3.0,3.0,1.5794002410956565,1.5794002410956565,0.04073742777109146,0.1089845653623342,0.0823754547163844,0.0266091106459498,3.0,8.0,2.0,3.0,0.0,1.568640323056596,0.48763959040418858,2.070664174,113,003050,00,0.846245665643153,0.8462456656431526,0.043438,0.8462455076772664,0.846245507677257,0.089685
st_e15,7.667180069,7.667180069,min,7.66718006882261,-inf,0,0.0063263308256864,,0.0,0.0,0.0,0.0,0.0,0.0,7.667180068813135,7.667180061604702,0.02494254894554615,0.0188274728134274,0.0095560075715184,0.009271465241909,2.0,2.0,0.0,2.0,0.0,7.667180068813135,7.667180061604702,0.014029083773493767,0.0174511726945638,0.0089678419753909,0.0084833307191729,2.0,2.0,0.0,2.0,0.0,7.6671800624164419,5.931112091313345,0.080745265,2,0020,00,7.667180068813135,7.667180068813131,0.012638,7.667180067881709,7.66718006788171,0.010999
st_e29,-0.9434705,-0.9434705,min,-0.9434704999897898,-inf,0,0.0613618474453687,,0.0,0.0,0.0,0.0,0.0,0.0,-0.9049614980951736,-0.9049614980951736,0.018390633165836334,0.0404669716954231,0.0207913061603903,0.0196756655350327,3.0,3.0,0.0,2.0,2.0,-0.9049614980951736,-0.9049614980951736,0.015798081643879414,0.0309994146227836,0.0147487353533506,0.016250679269433,3.0,3.0,0.0,3.0,0.0,0,-0.99430989460000008,0.108461696,7,0070,00,-0.9434704979969407,-0.9479361306362163,0.019683,-0.9434705001561944,-0.9458042615463044,0.029405
st_e32,-1.430407283,-1.430407285,min,-1.430407283332523,-inf,0,0.4713795175775885,,0.0,0.0,0.0,0.0,0.0,0.0,-1.4304072818874314,-1.4304072819422575,0.08181857503950596,0.22694534342736,0.2052927259355783,0.0216526174917817,2.0,3.0,0.0,2.0,1.0,-1.4304072818874314,-1.4304072818874314,0.07735981978476048,0.201516062952578,0.1849400829523801,0.0165759800001978,2.0,3.0,0.0,2.0,0.0,1.7976931348623157e+308,-100,3.333116666,17,00170,00,-1.4304072833371833,-5.243784371991961,0.237849,-18.4,-11.21985464103554,0.2397709999999999
st_e35,64868.07684,64868.07684,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,92593.727247660383,0.00029160666764299658,1.0988069859999998,4,0040,00,64868.07683728962,64227.14700630721,4.417770999999999,64868.07683204457,64868.07683171425,4.726718
st_e36,-246.0,-246.0,min,-246.0,-inf,0,0.0108172670006752,,0.0,0.0,0.0,0.0,0.0,0.0,-244.84344322500849,-198.7880000000055,0.032235853374004364,0.0458990493789315,0.0356558673083782,0.0102431820705533,2.0,2.0,0.0,2.0,0.0,-244.84344322500849,-198.7880000000055,0.02640034630894661,0.0409396877512335,0.0306287929415702,0.0103108948096632,2.0,2.0,0.0,2.0,0.0,-243.85676188641463,-402.50000000000006,0.6887738339999999,8,0080,00,-129.00000000000003,-302.2974367706877,0.055625,-129.00000000000003,-402.5000003200002,0.057286
st_e38,7197.727149,7197.727149,min,7197.7271485243045,-inf,0,0.007496640086174,,0.0,0.0,0.0,0.0,0.0,0.0,7197.7271168279385,7197.7271122335715,0.016926403157413006,0.0184567579999566,0.0082213897258043,0.0102353682741522,2.0,2.0,0.0,2.0,0.0,7197.7271168279385,7197.7271122335715,0.014941719360649586,0.0177942486479878,0.0077519612386822,0.0100422874093055,2.0,2.0,0.0,2.0,0.0,1.7976931348623157e+308,3422.6745437499999,1.653896097,2,0050,00,7197.72714853033,7126.172142343358,0.015969,7197.727147973636,7001.834933627464,0.027732
st_e40,30.4142135,30.41421347,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,30.828427000000001,28.2426405,0.17417733600000002,2,00260,00,30.4142135,30.4142135,0.068724,30.4142135,30.27638461410896,0.207908
super3t,-0.6859653973,-1.0,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,-0.6714195066272144,-0.9999999999999997,300.023402,-0.6426944886159337,-1,300.063851
supplychainp1_020306,437551.6764,437551.6764,min,inf,inf,,,,,,,,,,437551.6425904805,437551.6425904803,302.1566722569987,0.8797077909111977,0.2213095808401703,0.6583982100710273,2.0,6.0,0.0,2.0,1.0,437551.6425904805,437551.64259048045,0.25191565696150064,0.8032048027962446,0.1945082983002066,0.608696504496038,2.0,6.0,0.0,2.0,0.0,438471.72306455148,44.340342882934259,0.29775261799999997,2,0020,00,437551.67640616465,433373.5626054942,0.058727,437551.67640616465,437551.6763092168,0.431936
supplychainp1_022020,1776977.122,1776977.118,min,inf,inf,,,,,,,,,,1784498.1401788709,1783546.3953183044,54.09426893759519,122.0394907714799,61.05171080492437,60.987779966555536,2.0,6.0,0.0,2.0,1.0,1784498.1401788709,1805851.4548935124,56.60630434565246,141.60797126870602,63.91657020617277,77.69140106253326,2.0,6.0,0.0,2.0,0.0,1820182.827520543,190.9080414666322,46.643843803,12,0030,00,1776977.1217590112,1759742.529347508,3.65078,1795266.257700767,1446003.954948717,122.155079
supplychainp1_030510,860440.9195,860440.9195,min,inf,inf,,,,,,,,,,860440.8575779061,860440.8575779061,1.3631106410175562,8.291588940657675,1.444085143506527,6.847503797151148,2.0,6.0,0.0,2.0,1.0,860440.8575779061,975646.5530504552,1.5947577646002173,7.278666129335761,1.1622030856087804,6.116463043726981,2.0,6.0,0.0,2.0,0.0,1002771.474132176,126.65618297068883,3.256589795,7,0030,00,860440.9195162477,851863.3549977466,0.211044,860440.919492279,852722.5604437548,4.579098
