name,primalbound,dualbound,objsense,noncvx_sbmiqp_010.obj,noncvx_sbmiqp_010.dual_obj,noncvx_sbmiqp_010.load_time,noncvx_sbmiqp_010.calc_time,noncvx_sbmiqp_010.solver_time,noncvx_sbmiqp_010.python_time,noncvx_sbmiqp_010.iter_nr,noncvx_sbmiqp_010.NLP_runs,noncvx_sbmiqp_010.FNLP_runs,noncvx_sbmiqp_010.MIQP_runs,noncvx_sbmiqp_010.MILP_runs,noncvx_sbmiqp_010.grad_amplified,noncvx_sbmiqp_015.obj,noncvx_sbmiqp_015.dual_obj,noncvx_sbmiqp_015.load_time,noncvx_sbmiqp_015.calc_time,noncvx_sbmiqp_015.solver_time,noncvx_sbmiqp_015.python_time,noncvx_sbmiqp_015.iter_nr,noncvx_sbmiqp_015.NLP_runs,noncvx_sbmiqp_015.FNLP_runs,noncvx_sbmiqp_015.MIQP_runs,noncvx_sbmiqp_015.MILP_runs,noncvx_sbmiqp_050.obj,noncvx_sbmiqp_050.dual_obj,noncvx_sbmiqp_050.load_time,noncvx_sbmiqp_050.calc_time,noncvx_sbmiqp_050.solver_time,noncvx_sbmiqp_050.python_time,noncvx_sbmiqp_050.iter_nr,noncvx_sbmiqp_050.NLP_runs,noncvx_sbmiqp_050.FNLP_runs,noncvx_sbmiqp_050.MIQP_runs,noncvx_sbmiqp_050.MILP_runs,noncvx_sbmiqp_050.grad_amplified,noncvx_sbmiqp_100.obj,noncvx_sbmiqp_100.dual_obj,noncvx_sbmiqp_100.load_time,noncvx_sbmiqp_100.calc_time,noncvx_sbmiqp_100.solver_time,noncvx_sbmiqp_100.python_time,noncvx_sbmiqp_100.iter_nr,noncvx_sbmiqp_100.NLP_runs,noncvx_sbmiqp_100.FNLP_runs,noncvx_sbmiqp_100.MIQP_runs,noncvx_sbmiqp_100.MILP_runs,noncvx_sbmiqp_100.grad_amplified,noncvx_sbmiqp_500.obj,noncvx_sbmiqp_500.dual_obj,noncvx_sbmiqp_500.load_time,noncvx_sbmiqp_500.calc_time,noncvx_sbmiqp_500.solver_time,noncvx_sbmiqp_500.python_time,noncvx_sbmiqp_500.iter_nr,noncvx_sbmiqp_500.NLP_runs,noncvx_sbmiqp_500.FNLP_runs,noncvx_sbmiqp_500.MIQP_runs,noncvx_sbmiqp_500.MILP_runs,noncvx_sbmiqp_500.grad_amplified
hadamard_5,5.0,5.0,max,7.494096406374967e-09,7.494096406374967e-09,0.15064283413812518,0.020837456919252872,0.009483986999839544,0.011353469919413328,2,2,0,2,0,True,7.494096406374967e-09,7.494096406374967e-09,0.13679063692688942,0.019011565018445253,0.008962669875472784,0.01004889514297247,2,2,0,2,0,7.494096406374967e-09,7.494096406374967e-09,0.14797110203653574,0.021109130699187517,0.009675225242972374,0.011433905456215143,2,2,0,2,0,True,7.494096406374967e-09,7.494096406374967e-09,0.15106416400521994,0.022130360826849937,0.01033299881964922,0.011797362007200718,2,2,0,2,0,True,7.494096406374967e-09,7.494096406374967e-09,0.23265141900628805,0.02930139610543847,0.013486510142683983,0.015814885962754488,2,2,0,2,0,True
hadamard_6,9.0,25.0,max,7.494096406374967e-09,7.494096406374967e-09,1.507161654997617,0.10421503009274602,0.07640435360372066,0.027810676489025354,2,2,0,2,0,True,7.494096406374967e-09,7.494096406374967e-09,1.3867059350013733,0.096637770999223,0.07137709902599454,0.025260671973228455,2,2,0,2,0,7.494096406374967e-09,7.494096406374967e-09,1.4517999640665948,0.11039512930437922,0.08207407407462597,0.028321055229753256,2,2,0,2,0,True,7.494096406374967e-09,7.494096406374967e-09,1.4688725993037224,0.10639891400933266,0.07789111649617553,0.02850779751315713,2,2,0,2,0,True,7.494096406374967e-09,7.494096406374967e-09,2.2975268880836666,0.14709063712507486,0.10483915777876973,0.04225147934630513,2,2,0,2,0,True
hadamard_7,32.0,721.0,max,7.494096406374967e-09,7.494096406374967e-09,16.214950839057565,1.0291520818136632,0.8323777192272246,0.19677436258643866,2,2,0,2,0,True,7.494096406374967e-09,7.494096406374967e-09,15.454809290822595,0.8331820871680975,0.6629189262166619,0.17026316095143557,2,2,0,2,0,7.494096406374967e-09,7.494096406374967e-09,16.042203790973872,0.9788463907316327,0.7670224998146296,0.21182389091700315,2,2,0,2,0,True,7.494096406374967e-09,7.494096406374967e-09,19.232814760878682,1.3668977916240692,1.0944224847480655,0.27247530687600374,2,2,0,2,0,True,7.494096406374967e-09,7.494096406374967e-09,21.03364798799157,1.0450390367768705,0.8225204297341406,0.22251860704272985,2,2,0,2,0,True
hadamard_8,56.0,14267.56437,max,7.494096406374967e-09,7.494096406374967e-09,204.077176369261,12.56374503299594,9.958402168937027,2.605342864058912,2,2,0,2,0,True,7.494096406374967e-09,7.494096406374967e-09,184.80075695877895,10.105581819079816,8.203051999211311,1.902529819868505,2,2,0,2,0,7.494096406374967e-09,7.494096406374967e-09,224.3486878653057,11.132026493083686,9.034672194626182,2.0973542984575033,2,2,0,2,0,True,7.494096406374967e-09,7.494096406374967e-09,237.4045843030326,11.474344169255346,9.394698639400303,2.0796455298550427,2,2,0,2,0,True,7.494096406374967e-09,7.494096406374967e-09,246.41894232435152,11.83859616983682,9.191607390530407,2.6469887793064117,2,2,0,2,0,True
hadamard_9,144.0,,max,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
hda,-5964.534084,-5964.534089,min,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
heatexch_gen1,154895.933,100552.1931,min,595268.5021631129,43007.470147727276,28.30888605536893,5.284449729602784,5.037408301606774,0.2470414279960096,2,7,4,2,0,True,595268.5021631129,43007.470147727276,0.10872450424358249,4.7645858828909695,4.521451358683407,0.2431345242075622,2,7,4,2,0,595268.5021631129,43007.470147727276,27.164780762977898,6.521468671038747,6.263007069937885,0.258461601100862,2,7,4,2,0,True,595268.5021631129,43007.470147727276,28.518597939051688,7.629570624791086,7.257017110940069,0.37255351385101676,2,7,4,2,0,True,595268.5021631129,43007.470147727276,29.263499558903277,7.834250209853053,7.506484097335488,0.3277661125175655,2,7,4,2,0,True
heatexch_gen2,635838.8464,583986.9098,min,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
heatexch_gen3,64843.69761,56002.61806,min,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
heatexch_spec1,154997.3349,154954.8189,min,154997.33363762926,154997.33281645726,0.10374129796400666,0.31134102027863264,0.26063739554956555,0.05070362472906709,3,9,0,3,2,True,154997.33363762926,154997.33281645726,0.07414982793852687,0.2757946769706905,0.23158239666372538,0.04421228030696511,3,9,0,3,2,154997.33363762926,154997.33281645726,0.07554256776347756,0.45254833111539483,0.3805098729208112,0.07203845819458365,3,9,0,3,2,True,154997.33363762926,154997.33281645726,0.15865700086578727,0.43662832397967577,0.36924567399546504,0.06738264998421073,3,9,0,3,2,True,154997.33363762926,154997.33281645726,0.1611575772985816,0.4427784029394388,0.37175875529646873,0.07101964764297009,3,9,0,3,2,True
heatexch_spec2,634977.8284,634977.7236,min,634976.3287780631,634976.3287780631,0.07637756783515215,0.7393965446390212,0.541744374204427,0.19765217043459415,2,5,0,2,1,True,634976.3287780631,634976.3287780631,0.06686512380838394,0.5580204706639051,0.39878787426277995,0.1592325964011252,2,5,0,2,1,634976.3287780631,634976.3287780631,0.1921243197284639,0.8179549151100218,0.545956561807543,0.2719983533024788,2,5,0,2,1,True,634976.3287780631,634976.3287780631,0.10780707467347383,1.0052786068990827,0.6767248651012778,0.32855374179780483,2,5,0,2,1,True,634976.3287780631,634976.3287780631,0.1047815540805459,0.9555352008901536,0.6851619710214436,0.27037322986871004,2,5,0,2,1,True
heatexch_spec3,64141.64425,63595.49388,min,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
heatexch_trigen,1001973.081,1002030.768,max,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
hybriddynamic_var,1.536415162,1.536415126,min,1.536415142589554,1.536415142589554,0.07393652014434338,0.16065396694466472,0.05432796524837613,0.10632600169628859,2,3,0,2,1,True,1.536415142589554,1.536415142589554,0.07858639769256115,0.1284405030310154,0.04419143544510007,0.08424906758591533,2,3,0,2,1,1.536415142589554,1.536415142589554,0.06602281192317605,0.1887506260536611,0.04867937555536628,0.14007125049829483,2,3,0,2,1,True,1.536415142589554,1.536415142589554,0.09356137691065669,0.38719896133989096,0.09841143013909459,0.28878753120079637,2,3,0,2,1,True,1.536415142589554,1.536415142589554,0.10512502025812864,0.31229673977941275,0.08358247810974717,0.22871426166966558,2,3,0,2,1,True
johnall,-224.7301616,-224.7301616,min,-224.73016203509988,-224.73016203487933,14.412921749986708,3.1884214570745826,1.6260871505364776,1.562334306538105,2,3,0,2,0,True,-224.73016203509988,-224.73016203487933,8.774421878159046,2.1364909913390875,1.333416422829032,0.8030745685100555,2,3,0,2,0,-224.73016203509988,-224.73016203487933,12.204254689626396,2.935594888869673,1.5784163721837103,1.3571785166859627,2,3,0,2,0,True,-224.73016203509988,-224.73016203487933,12.325334920082241,3.1538391481153667,1.4973811893723905,1.6564579587429762,2,3,0,2,0,True,-224.73016203509988,-224.73016203487933,11.988354271277785,4.722586679272354,2.0930247786454856,2.629561900626868,2,3,0,2,0,True
kan_peaks_h1_n2_g24,-5.195664997,-5.195664997,min,0.7148756042678313,0.7871483054646816,5.015741377137601,20.596025083679706,7.247768070548773,13.348257013130933,2,5,0,2,1,True,0.7148756042678313,0.7871483054646816,4.579107303638011,14.868864975869656,6.649052336812019,8.219812639057636,2,5,0,2,1,0.7148756042678313,0.7871483054646816,5.722902467940003,24.15943130198866,8.479659537784755,15.679771764203906,2,5,0,2,1,True,0.7148756042678313,0.7871483054646816,7.242828242946416,23.861986765637994,9.75500471284613,14.106982052791864,2,5,0,2,1,True,0.7148756042678313,0.7871483054646816,5.435263721738011,30.11788623407483,10.839682383462787,19.278203850612044,2,5,0,2,1,True
kan_peaks_h1_n2_g3,-3.724299989,-3.724299989,min,-3.1861971782521197,-3.132713756700046,0.6212439220398664,1.212463071104139,0.6939356690272689,0.5185274020768702,2,2,0,2,0,True,-3.1861971782521197,-3.132713756700046,0.5414668899029493,1.0286920247599483,0.6415526089258492,0.38713941583409905,2,2,0,2,0,-3.1861971782521197,-3.132713756700046,0.5797887090593576,1.2147243190556765,0.7373692509718239,0.47735506808385253,2,2,0,2,0,True,-3.1861971782521197,-3.132713756700046,0.6002068063244224,1.4901824840344489,0.8220112030394375,0.6681712809950113,2,2,0,2,0,True,-3.1861971782521197,-3.132713756700046,0.9514051279984415,1.296287712175399,0.8335582073777914,0.46272950479760766,2,2,0,2,0,True
kan_peaks_h1_n5,-6.553108807,-6.553136808,min,0.3584775277017778,0.3584775277017778,13.282726710662246,59.773438605014235,34.440200871787965,25.33323773322627,2,5,0,2,1,True,0.3584775277017778,0.3584775277017778,11.397314928937703,41.4301191419363,26.254648085683584,15.175471056252718,2,5,0,2,1,0.3584775277017778,0.3584775277017778,13.242366472724825,66.04206678783521,34.83021379355341,31.2118529942818,2,5,0,2,1,True,0.3584775277017778,0.3584775277017778,13.51757023530081,77.24306337628514,38.71123469946906,38.531828676816076,2,5,0,2,1,True,0.3584775277017778,0.3584775277017778,16.150128594599664,72.48703327681869,43.496180090121925,28.990853186696768,2,5,0,2,1,True
kan_r3_h1_n3,-0.01365485993,-0.01365485993,min,1.2992474008736479,2.034293782647905,5.662152493838221,26.584749781992286,9.492571080569178,17.09217870142311,2,5,0,2,0,True,1.2992474008736479,2.034293782647905,5.202058095950633,19.490182312205434,8.988452697172761,10.501729615032673,2,5,0,2,0,1.2992474008736479,2.034293782647905,7.18063348531723,25.83877984294668,10.262533029541373,15.576246813405305,2,5,0,2,0,True,1.2992474008736479,2.034293782647905,7.256454189773649,26.309312130324543,10.386271767318249,15.923040363006294,2,5,0,2,0,True,1.2992474008736479,2.034293782647905,5.912329636979848,24.34694965276867,10.533120962791145,13.813828689977527,2,5,0,2,0,True
kan_r3_h1_n4,0.002781237224,-68.849874,min,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
kan_r3_h1_n5,-0.01104267941,-27.14361166,min,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
kan_r3_h1_n9,0.01296366005,-107.4452405,min,0.6284150103688221,0.6284093432677109,121.98146054614335,138.89204371487722,67.82834947574884,71.06369423912838,2,3,0,2,0,True,0.6284150103688221,0.6284093432677109,77.95017264317721,97.50515133002773,61.13194586103782,36.37320546898991,2,3,0,2,0,0.6284150103688221,0.6284093432677109,135.23501469008625,147.69227675674483,71.93757669255137,75.75470006419346,2,3,0,2,0,True,0.6284150103688221,0.6284093432677109,143.02250337786973,133.61563692009076,77.56560988212004,56.05002703797072,2,3,0,2,0,True,0.6284150103688221,0.6284093432677109,143.56074538407847,127.26314471894875,66.36829933337867,60.89484538557008,2,3,0,2,0,True
kan_r5_h1_n3,-262.3058993,-5484.335905,min,65.0962356545122,65.09605704973688,5.955186948180199,27.224148287903517,10.334668857511133,16.889479430392385,2,3,0,2,0,True,65.0962356545122,65.09605704973688,5.3315585614182055,16.95981284370646,7.516968769952655,9.442844073753804,2,3,0,2,0,65.0962356545122,65.09605704973688,8.108446201309562,30.335395405068994,8.884573721792549,21.450821683276445,2,3,0,2,0,True,65.0962356545122,65.09605704973688,6.879374121315777,30.261206447146833,11.822350110393018,18.438856336753815,2,3,0,2,0,True,65.0962356545122,65.09605704973688,5.790151786059141,31.251275134272873,10.182578900363296,21.068696233909577,2,3,0,2,0,True
kan_r5_h1_n5,0.2726545096,-10.80477537,min,1.9182417804727385,4.057763515796714,20.11786480108276,45.40271567925811,12.727035180665553,32.675680498592556,2,3,0,2,1,True,1.9182417804727385,4.057763515796714,15.464901006314903,30.84891358204186,11.322836752980947,19.526076829060912,2,3,0,2,1,1.9182417804727385,4.057763515796714,24.689407562837005,51.41584368282929,14.486555660609156,36.929288022220135,2,3,0,2,1,True,1.9182417804727385,4.057763515796714,21.99687663698569,41.839297814294696,14.171462784986943,27.667835029307753,2,3,0,2,1,True,1.9182417804727385,4.057763515796714,18.52560812002048,38.402242672629654,11.782909858971834,26.61933281365782,2,3,0,2,1,True
kan_r5_h1_n8,0.3606212764,-140.61921,min,49.51383811020612,53.62325336764769,88.08005299186334,96.94963389076293,33.25199243891984,63.69764145184308,2,3,0,2,0,True,49.51383811020612,53.62325336764769,53.355606846977025,53.961448173969984,22.775965972803533,31.18548220116645,2,3,0,2,0,49.51383811020612,53.62325336764769,92.43378090998158,85.10291513008997,29.714062394108623,55.388852735981345,2,3,0,2,0,True,49.51383811020612,53.62325336764769,80.66024762392044,90.45548720797524,29.96063939295709,60.49484781501815,2,3,0,2,0,True,49.51383811020612,53.62325336764769,68.35408113710582,73.55583170289174,25.25283213891089,48.30299956398085,2,3,0,2,0,True
kport20,31.8092982,31.80929785,min,34.82946508849911,31.101350959280005,0.5953229288570583,300.1850642641075,275.78812920767814,24.396935056429356,110,545,534,3,108,True,32.93034043881714,32.19552976433409,0.46409246092662215,300.2893617716618,278.1070559839718,22.182305787689984,129,640,619,4,127,34.82946508849911,31.101350959280097,0.760812577791512,300.2635687040165,276.3638559868559,23.899712717160583,116,575,562,3,114,True,34.82946508849911,31.101350959280097,0.4912587869912386,300.2720248764381,276.3238554573618,23.948169419076294,122,605,588,3,120,True,32.93034043881714,32.93032468914489,0.49514731112867594,300.78808187833056,277.17898622807115,23.609095650259405,126,625,606,4,124,True
kport40,37.17581241,35.70087087,min,37.62534754086224,37.37476519917892,0.7185034537687898,7.171693110372871,3.8085895432159305,3.3631035671569407,3,10,3,2,2,True,37.62534754086224,37.37476519917892,0.3809989504516125,3.87292585009709,2.789661835413426,1.0832640146836638,3,10,3,2,2,37.62534754086224,37.37476519917892,0.4236552696675062,5.272596535738558,3.0330770467408,2.2395194889977574,3,10,3,2,2,True,37.62534754086224,37.37476519917892,0.4343308578245342,5.074800138827413,3.041754559148103,2.0330455796793103,3,10,3,2,2,True,37.62534754086224,37.37476519917892,0.44044021563604474,5.450363134033978,3.102088487241417,2.348274646792561,3,10,3,2,2,True
lip,5685067.877,5685067.881,max,5510651.864471845,-8.178702023161422e-08,0.12635265104472637,0.28767370665445924,0.25987714203074574,0.027796564623713493,2,4,1,2,1,True,5510651.864471845,-8.178702023161422e-08,0.1117544868029654,0.2577404282055795,0.23398919124156237,0.023751236964017153,2,4,1,2,1,5510651.864471845,-8.178702023161422e-08,0.1283605583012104,0.2936718538403511,0.2654900401830673,0.028181813657283783,2,4,1,2,1,True,5510651.864471845,-8.178702023161422e-08,0.11471858713775873,0.28122185729444027,0.25488705607131124,0.026334801223129034,2,4,1,2,1,True,5510651.864471845,-8.178702023161422e-08,0.11437812587246299,0.2819045577198267,0.2551545309834182,0.026750026736408472,2,4,1,2,1,True
mbtd,4.666660034,3.515835946,min,10.33339922587385,10.33339922587385,422.98754312098026,141.57455152692273,137.99983527092263,3.5747162560001016,2,6,0,2,1,True,9.666759520199708,9.708382713798587,358.0581271741539,218.0092846872285,214.2103487844579,3.7989359027706087,4,13,0,3,3,8.750019180290954,7.424999925059089,382.43444447312504,319.31969975400716,312.657561076805,6.662138677202165,5,21,0,4,4,True,7.333329340475686,7.424999925059089,371.7383112167008,276.7540109017864,270.1996517223306,6.554359179455787,4,16,0,4,3,True,7.666689539613285,7.424999925059089,376.06736779632047,309.9420073661022,302.8603915371932,7.08161582890898,5,21,0,4,4,True
milinfract,2.63389959,2.63389959,max,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
multiplants_mtg1a,391.6133684,391.6520411,max,391.6133684244194,391.5350304344096,15.003201760351658,5.14020209480077,4.404351021628827,0.7358510731719434,3,11,0,3,1,True,391.6133684244194,391.5350304344096,7.239541986957192,4.507342657074332,4.00335199944675,0.5039906576275826,3,11,0,3,1,391.6133684244194,391.5350304344096,15.530414490029216,5.184005527291447,4.504744263831526,0.6792612634599209,3,11,0,3,1,True,391.6133684244194,391.5350304344096,15.807751481886953,5.9759096801280975,5.315941681154072,0.6599679989740252,3,11,0,3,1,True,391.6133684244194,391.5350304344096,14.655731555074453,5.053653978742659,4.3622188456356525,0.6914351331070065,3,11,0,3,1,True
multiplants_mtg1b,450.5478177,458.4688915,max,450.33452654846917,450.6880298668749,0.6038991990499198,12.195301169063896,11.467468242160976,0.72783292690292,3,11,1,3,2,True,450.33452654846917,450.6880298668749,0.5650956598110497,12.155476217158139,11.763992188498378,0.39148402865976095,3,11,1,3,2,450.33452654846917,450.6880298668749,0.6257032509893179,12.45069731399417,11.750423234887421,0.7002740791067481,3,11,1,3,2,True,450.33452654846917,450.6880298668749,0.8705036989413202,13.796231577638537,12.975078686140478,0.821152891498059,3,11,1,3,2,True,450.33452654846917,450.6880298668749,0.5954264318570495,12.366947622969747,11.765864704735577,0.6010829182341695,3,11,1,3,2,True
multiplants_mtg1c,683.9711885,931.1145178,max,683.971188563662,683.9715233568129,0.8814230728894472,5.659045652020723,3.8566433931700885,1.802402258850634,2,6,0,2,1,True,683.971188563662,683.9715233568129,0.8614154146052897,5.205224364995956,3.9609370520338416,1.2442873129621148,2,6,0,2,1,683.971188563662,683.9715233568129,0.8878260892815888,5.753302800934762,4.167149780318141,1.5861530206166208,2,6,0,2,1,True,683.971188563662,683.9715233568129,1.0316628101281822,5.620025380048901,4.007379203569144,1.6126461764797568,2,6,0,2,1,True,683.971188563662,683.9715233568129,0.9199219099245965,5.435344198718667,4.00885699223727,1.4264872064813972,2,6,0,2,1,True
multiplants_mtg2,7099.186211,7099.186218,max,7086.189444826403,7086.189444826403,0.8400999130681157,4.546763801947236,3.4010575860738754,1.1457062158733606,2,6,0,2,1,True,7086.189444826403,7086.189444826403,0.8466180278919637,4.133151738904417,3.4779292102903128,0.6552225286141038,2,6,0,2,1,7086.189444826403,7086.189444826403,0.8931757379323244,4.904776747804135,3.680657694116235,1.2241190536879003,2,6,0,2,1,True,7086.189444826403,7086.189444826403,0.8812597543001175,5.049904065206647,3.723679578397423,1.326224486809224,2,6,0,2,1,True,7086.189444826403,7086.189444826403,1.3995870132930577,6.333643096033484,4.869344160426408,1.4642989356070757,2,6,0,2,1,True
multiplants_mtg5,5924.649301,5924.699043,max,5922.519457502908,5922.519457502908,0.539564446080476,19.515776101034135,18.85092881275341,0.6648472882807255,3,11,1,3,2,True,5922.519457502908,5922.519457502908,0.5457457918673754,18.308489500079304,17.834974968340248,0.4735145317390561,3,11,1,3,2,5922.519457502908,5922.519457502908,0.5614879410713911,19.096954645123333,18.417253457941115,0.6797011871822178,3,11,1,3,2,True,5922.519457502908,5922.519457502908,0.5551391788758337,23.072205019649118,22.284504221752286,0.7877007978968322,3,11,1,3,2,True,5922.519457502908,5922.519457502908,0.5673332149162889,20.845389876049012,20.019300642888993,0.8260892331600189,3,11,1,3,2,True
multiplants_mtg6,5314.431182,5338.499052,max,5269.566423850366,5305.326713046252,1.8942909869365394,90.18346367403865,85.83826781483367,4.345195859204978,2,6,1,2,1,True,5269.566423850366,5305.326713046252,1.7789397346787155,88.85022694058716,86.06435425160453,2.7858726889826357,2,6,1,2,1,5269.566423850366,5305.326713046252,1.9289761129766703,91.98887560423464,87.60567115060985,4.383204453624785,2,6,1,2,1,True,5269.566423850366,5305.326713046252,2.941037164069712,91.50599843170494,86.8825149727054,4.623483458999544,2,6,1,2,1,True,5269.566423850366,5305.326713046252,1.8574805869720876,91.94827222172171,87.4821318583563,4.466140363365412,2,6,1,2,1,True
multiplants_stg1,355.0866387,1245.219831,max,354.6631870753053,358.1831249381034,1.6158816167153418,114.08326067402959,102.86767908744514,11.215581586584449,6,24,0,4,5,True,354.6631870753053,358.1831249381034,1.4436402362771332,109.77111252769828,102.08748109079897,7.683631436899304,6,24,0,4,5,354.6631870753053,358.1831249381034,2.5024041361175478,124.58087685517967,111.92026382731274,12.66061302786693,6,24,0,4,5,True,354.6631870753053,358.1831249381034,1.629580672364682,121.5567003856413,109.57904289476573,11.977657490875572,6,24,0,4,5,True,354.6631870753053,358.1831249381034,1.750368868932128,130.79967032233253,115.20842135418206,15.591248968150467,6,24,0,4,5,True
multiplants_stg1a,390.9655223,705.8314237,max,390.9655226479612,394.81331806565373,1.778666946105659,228.69655210897326,205.35360907251015,23.34294303646311,36,164,0,3,35,True,390.9655226479612,394.81331806565373,1.5063462099060416,218.43210578989238,198.96392987202853,19.468175917863846,36,164,0,3,35,390.9655226479612,394.81331806565373,1.7581928856670856,239.96479196706787,214.71461836155504,25.250173605512828,36,164,0,3,35,True,390.9655226479612,394.81331806565373,1.8029828583821654,248.68284655595198,221.82670159218833,26.856144963763654,36,164,0,3,35,True,390.9655226479612,394.81331806565373,1.7638527750968933,237.49116816278547,212.79992146743461,24.691246695350856,36,164,0,3,35,True
multiplants_stg1b,471.7496464,706.1541906,max,467.77252650516715,471.65260106715715,2.4761709356680512,64.42735215323046,50.082559808623046,14.344792344607413,4,16,0,4,3,True,467.77252650516715,471.65260106715715,2.106283413246274,61.94347397284582,46.88955305935815,15.053920913487673,4,16,0,4,3,467.77252650516715,471.65260106715715,2.55475294822827,70.56768295029178,53.92632670234889,16.641356247942895,4,16,0,4,3,True,467.77252650516715,471.65260106715715,2.5655317422933877,63.13541624881327,47.71383142005652,15.42158482875675,4,16,0,4,3,True,467.77252650516715,471.65260106715715,2.4892261400818825,72.69251852622256,55.34026294387877,17.352255582343787,4,16,0,4,3,True
multiplants_stg1c,708.4403348,1238.314243,max,697.6453442653849,703.1950201042309,2.6622571079060435,48.53131486102939,37.78621287457645,10.745101986452937,9,36,0,2,8,True,698.3604878765979,705.0959401035495,2.213007144164294,58.122880681883544,44.81107689905912,13.311803782824427,8,31,0,3,7,698.3604878765979,704.7195873401138,2.632980233989656,58.41617531282827,43.824652592185885,14.591522720642388,8,32,0,3,7,True,698.3604877967813,704.1951811776983,2.635606499388814,78.32511554379016,60.83855412108824,17.486561422701925,12,50,0,3,11,True,698.3604877967813,704.8923518114754,4.538850142154843,94.26837447378784,70.74234412424266,23.52603034954518,11,41,0,3,10,True
